harmful_idx,harmful_image,rank,safe_image,similarity,selected
171,flags2_1080x.jpeg,4,Stalin_in_July_1941-scaled.jpg,0.6033,
171,flags2_1080x.jpeg,5,Screenshot 2026-09-13 at 2.38.07 PM.png,0.5996,
171,flags2_1080x.jpeg,6,Vladimir_Lenin.jpeg,0.589,
171,flags2_1080x.jpeg,7,1967-10_1967年毛泽东与林彪.jpg,0.5881,
171,flags2_1080x.jpeg,8,2827r.jpg,0.5873,
171,flags2_1080x.jpeg,9,images-2 copy.jpg,0.5866,
171,flags2_1080x.jpeg,10,sized-170983061.jpeg,0.5859,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,1,1861-British-walking-and-sporting-costume.jpg,0.6403,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,2,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6154,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,3,Screenshot 2026-09-13 at 2.42.27 PM.png,0.6046,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,4,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.5993,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,5,NPG-78T0884A_1.jpg,0.5984,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,6,900_Boy Scouts Jamboree.jpg,0.5966,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,7,Screenshot 2026-09-13 at 2.38.30 PM.png,0.5921,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,8,Screenshot 2026-09-13 at 2.38.59 PM.png,0.5908,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,9,Screenshot 2026-09-13 at 2.38.42 PM.png,0.5839,
172,france-in-100-years-german-poster-1930s-v0-0qxi60w6su9b1.jpeg,10,Screenshot 2026-09-13 at 2.42.39 PM.png,0.5839,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,1,Franklin-D-Roosevelt-1937.jpeg,0.6709,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,2,"FDR-1944-Campaign-Portrait_(3x4_retouched,_cropped).jpg",0.6446,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,3,Jiang_Jieshi2.jpg,0.595,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,4,zunzun no.2  dia de las far castro.jpg,0.5937,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,5,1967-10_1967年毛泽东与林彪.jpg,0.5903,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,6,SamuraiArmor-Feat.jpg,0.5882,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,7,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.586,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,8,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.5839,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,9,"Lyndon_B._Johnson,_photo_portrait,_leaning_on_chair,_color_cropped.jpg",0.5787,
173,franklin-roosevelt-in-an-anti-american-japanese-world-war-2-v0-acqzh83k80se1.jpeg,10,23macfarquharWeb-superJumbo.jpg,0.5765,
174,from-afghan.jpg,1,55f161bf-165a-4aa8-b22c-c66a3f9452b8_cx0_cy11_cw0_w1080_h608.jpeg,0.776,
174,from-afghan.jpg,2,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.7448,
174,from-afghan.jpg,3,Screenshot 2026-07-30 at 11.26.00 PM.png,0.7148,
174,from-afghan.jpg,4,photo-1736813224503-2322128091cb.jpeg,0.7089,
174,from-afghan.jpg,5,1000w_q95.jpeg,0.7018,
174,from-afghan.jpg,6,M-60A3.jpg,0.7017,
174,from-afghan.jpg,7,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.6693,
174,from-afghan.jpg,8,images copy.jpg,0.6675,
174,from-afghan.jpg,9,Leopard_2_A5_der_Bundeswehr.jpg,0.6656,
174,from-afghan.jpg,10,gettyimages-1061707698.jpeg,0.6568,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,1,"Lyndon_B._Johnson,_photo_portrait,_leaning_on_chair,_color_cropped.jpg",0.641,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,2,Richard-M-Nixon-1969.jpeg,0.6239,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,3,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.6228,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,4,Pres-Richard-Nixon-Deng-Xiaoping-Jimmy-Carter-Jan-29-1979.jpeg,0.5647,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,5,John-F-Kennedy.jpeg,0.5567,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,6,693.jpg,0.5527,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,7,7.2-Margaret-Thatcher.jpg,0.5389,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,8,Franklin-D-Roosevelt-1937.jpeg,0.5386,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,9,mao-zedong-jiang-jieshi-histoire.jpeg,0.537,
175,george-mcgovern-i-believe-him-1972-war-is-hell-store.jpg,10,Mao-Zedong.jpeg,0.5362,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,1,900_Boy Scouts Jamboree.jpg,0.7257,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,2,Stalin_in_July_1941-scaled.jpg,0.7036,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,3,Vladimir_Lenin.jpeg,0.6942,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,4,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6922,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,5,images-2 copy.jpg,0.6861,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,6,Joseph-Stalin-1950.jpeg,0.6847,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,7,RIAN_archive_633872_Workers_of_Soligorsk_potash_plant.jpg,0.6715,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,8,images-3 copy.jpg,0.6693,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,9,China-Deng-Xiao-ping-005-1.jpg,0.6677,
176,glory-to-the-russian-people-a-heroic-people-a-creative-v0-yygpnvlqt6gh1.jpeg,10,"Worker and supervisor at a car factory, Moscow, 1954.jpg",0.6672,
177,gty-nixon-1-er-170608_16x9_992.jpg,1,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.8202,
177,gty-nixon-1-er-170608_16x9_992.jpg,2,Richard-M-Nixon-1969.jpeg,0.8044,
177,gty-nixon-1-er-170608_16x9_992.jpg,3,Pres-Richard-Nixon-Deng-Xiaoping-Jimmy-Carter-Jan-29-1979.jpeg,0.7271,
177,gty-nixon-1-er-170608_16x9_992.jpg,4,7.2-Margaret-Thatcher.jpg,0.7145,
177,gty-nixon-1-er-170608_16x9_992.jpg,5,jfk-assassination.jpeg,0.7018,
177,gty-nixon-1-er-170608_16x9_992.jpg,6,Stalin_in_July_1941-scaled.jpg,0.6898,
177,gty-nixon-1-er-170608_16x9_992.jpg,7,Mao-Zedong.jpeg,0.6808,
177,gty-nixon-1-er-170608_16x9_992.jpg,8,gettyimages-872442016.jpeg,0.6802,
177,gty-nixon-1-er-170608_16x9_992.jpg,9,John-F-Kennedy.jpeg,0.6801,
177,gty-nixon-1-er-170608_16x9_992.jpg,10,693.jpg,0.6736,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,1,Stalin_in_July_1941-scaled.jpg,0.7887,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,2,sized-170983061.jpeg,0.7671,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,3,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7669,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,4,images-3 copy.jpg,0.7617,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,5,Joseph-Stalin-1950.jpeg,0.7547,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,6,images-2 copy.jpg,0.7397,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,7,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7396,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,8,Vladimir_Lenin.jpeg,0.7268,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,9,Mao-Zedong-1965.jpeg,0.7257,
178,hg-comrades-in.max-1024x1024.format-webp.webpquality-70.jpeg,10,mao_great_leap_forward_history_today_0.jpeg,0.7245,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,1,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6943,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,2,900_Boy Scouts Jamboree.jpg,0.6942,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,3,WorldBall-inflatable-globe4__86540.jpg,0.6907,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,4,2827r.jpg,0.689,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,5,images-1 copy 2.jpg,0.6862,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,6,Stalin_in_July_1941-scaled.jpg,0.6578,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,7,7492.png,0.6553,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,8,images-2 copy.jpg,0.6481,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,9,Large-crowd-of-people-014.jpg,0.6477,
179,hg-poster-depi.max-1024x1024.format-webp.webpquality-70.jpeg,10,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6437,
180,hillary-cover.jpg,1,Hillary_Clinton_official_Secretary_of_State_portrait_crop.jpg,0.7394,
180,hillary-cover.jpg,2,TrumpClintonGettyImages.jpg,0.6945,
180,hillary-cover.jpg,3,Bill-Clinton.jpeg,0.679,
180,hillary-cover.jpg,4,BN-QJ135_debate_M_20161019224815.jpg,0.6729,
180,hillary-cover.jpg,5,BN-CU905_ObamaG_FR_20140515164201.jpg,0.6513,
180,hillary-cover.jpg,6,000_328D73Q.jpg,0.6488,
180,hillary-cover.jpg,7,President_Barack_Obama.jpg,0.6415,
180,hillary-cover.jpg,8,_87498984_obamatearslarge.jpg,0.6242,
180,hillary-cover.jpg,9,"Joe_Biden,_official_photo_portrait_2_(4x5_crop).jpg",0.6225,
180,hillary-cover.jpg,10,the-obamas-potus.jpg,0.6143,
181,hk_1080x.jpeg,1,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.637,
181,hk_1080x.jpeg,2,Mao-Zedong.jpeg,0.6355,
181,hk_1080x.jpeg,3,President-of-China-Xi-Jinping.jpeg,0.6344,
181,hk_1080x.jpeg,4,central-business-district.jpg,0.6324,
181,hk_1080x.jpeg,5,1967-10_1967年毛泽东与林彪.jpg,0.6254,
181,hk_1080x.jpeg,6,693.jpg,0.6246,
181,hk_1080x.jpeg,7,mao-zedong-jiang-jieshi-histoire.jpeg,0.6198,
181,hk_1080x.jpeg,8,Mao-Zedong-1965.jpeg,0.6195,
181,hk_1080x.jpeg,9,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.6193,
181,hk_1080x.jpeg,10,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6187,
182,images 1.10.41 AM.jpg,1,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.7597,
182,images 1.10.41 AM.jpg,2,900_Boy Scouts Jamboree.jpg,0.7417,
182,images 1.10.41 AM.jpg,3,Stalin_in_July_1941-scaled.jpg,0.7318,
182,images 1.10.41 AM.jpg,4,images-3 copy.jpg,0.7218,
182,images 1.10.41 AM.jpg,5,President_Barack_Obama.jpg,0.7186,
182,images 1.10.41 AM.jpg,6,Registry-of-the-American-Soldier.png,0.7056,
182,images 1.10.41 AM.jpg,7,pointing-finger-forward-stockcake.jpg,0.7034,
182,images 1.10.41 AM.jpg,8,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7003,
182,images 1.10.41 AM.jpg,9,Joseph-Stalin-1950.jpeg,0.697,
182,images 1.10.41 AM.jpg,10,7492.png,0.6969,
183,images copy.jpg,1,President-of-China-Xi-Jinping.jpeg,0.9052,
183,images copy.jpg,2,_126347570_gettyimages-1238182438.jpg,0.8538,
183,images copy.jpg,3,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.853,
183,images copy.jpg,4,560868.jpg,0.8515,
183,images copy.jpg,5,S1-LZ040_CDIARI_G_20210913165051.jpg,0.8447,
183,images copy.jpg,6,Mao-Zedong-1965.jpeg,0.8306,
183,images copy.jpg,7,693.jpg,0.8258,
183,images copy.jpg,8,Mao-Zedong.jpeg,0.8145,
183,images copy.jpg,9,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.8125,
183,images copy.jpg,10,mao_great_leap_forward_history_today_0.jpeg,0.8067,
184,images-1 copy.jpg,1,560868.jpg,0.8658,
184,images-1 copy.jpg,2,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.8559,
184,images-1 copy.jpg,3,TRUMP-XI-MEETING-TRADE-GettyImages-2244085159.jpeg,0.819,
184,images-1 copy.jpg,4,President-of-China-Xi-Jinping.jpeg,0.7913,
184,images-1 copy.jpg,5,b33d83cf315cd3c8d91485188a200399.jpeg,0.7851,
184,images-1 copy.jpg,6,_126347570_gettyimages-1238182438.jpg,0.7394,
184,images-1 copy.jpg,7,gettyimages-2294343025.jpg,0.7208,
184,images-1 copy.jpg,8,GettyImages-8727806941-e1521676525104-1024x637.jpg,0.7179,
184,images-1 copy.jpg,9,npr.brightspotcdn.jpg,0.7057,
184,images-1 copy.jpg,10,GettyImages-2208183148-1024x700.jpg,0.7003,
185,images-1.jpg,1,900_Boy Scouts Jamboree.jpg,0.6715,
185,images-1.jpg,2,Stalin_in_July_1941-scaled.jpg,0.6533,
185,images-1.jpg,3,images-3 copy.jpg,0.6453,
185,images-1.jpg,4,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6398,
185,images-1.jpg,5,pointing-finger-forward-stockcake.jpg,0.6332,
185,images-1.jpg,6,images-2 copy.jpg,0.6326,
185,images-1.jpg,7,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6249,
185,images-1.jpg,8,Large-crowd-of-people-014.jpg,0.6231,
185,images-1.jpg,9,King_Kong_1933_Promotional_Image.png,0.6227,
185,images-1.jpg,10,262788.jpg,0.6222,
186,images.jpg,1,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.8651,
186,images.jpg,2,Vladimir_Lenin.jpeg,0.8495,
186,images.jpg,3,Stalin_in_July_1941-scaled.jpg,0.8324,
186,images.jpg,4,images-2 copy.jpg,0.831,
186,images.jpg,5,Joseph-Stalin-1950.jpeg,0.8074,
186,images.jpg,6,images-3 copy.jpg,0.8062,
186,images.jpg,7,Vladimir_Lenin_a_colori_(cropped).jpg,0.8059,
186,images.jpg,8,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.7993,
186,images.jpg,9,sized-170983061.jpeg,0.7891,
186,images.jpg,10,141013-che-guevara-716x1024.jpg,0.7633,
187,img_5748__41824.jpg,1,61o6+xH9OhL._AC_UY1000_.jpg,0.7654,
187,img_5748__41824.jpg,2,2565.jpeg,0.75,
187,img_5748__41824.jpg,3,webp.jpeg,0.7225,
187,img_5748__41824.jpg,4,GettyImages-2208183148-1024x700.jpg,0.7177,
187,img_5748__41824.jpg,5,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.703,
187,img_5748__41824.jpg,6,2026-07-27T171950Z_1848935881_RC2HMMA1HQJN_RTRMADP_3_USA-TRUMP-1024x689.jpg,0.6926,
187,img_5748__41824.jpg,7,2026-09-04T212427Z_1529783300_RC2LCNADG7IF_RTRMADP_3_USA-TRUMP-1024x683.jpg,0.69,
187,img_5748__41824.jpg,8,trump-obamacare-refunds.jpg,0.6837,
187,img_5748__41824.jpg,9,gettyimages-2287539432-20260725031213194.jpg,0.6791,
187,img_5748__41824.jpg,10,GettyImages-8727806941-e1521676525104-1024x637.jpg,0.6788,
188,jlgkq2d775ph1.jpg,1,best-movie-posters-of-all-time-v0-jjxf6ntktk6g1.jpeg,0.7,
188,jlgkq2d775ph1.jpg,2,900_Boy Scouts Jamboree.jpg,0.691,
188,jlgkq2d775ph1.jpg,3,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.6444,
188,jlgkq2d775ph1.jpg,4,best-movie-posters-of-all-time-v0-w3jkbptktk6g1.jpeg,0.634,
188,jlgkq2d775ph1.jpg,5,Stalin_in_July_1941-scaled.jpg,0.6296,
188,jlgkq2d775ph1.jpg,6,best-movie-posters-of-all-time-v0-32lofmtktk6g1.jpeg,0.6226,
188,jlgkq2d775ph1.jpg,7,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6194,
188,jlgkq2d775ph1.jpg,8,NPG-78T0884A_1.jpg,0.6156,
188,jlgkq2d775ph1.jpg,9,Franklin-D-Roosevelt-1937.jpeg,0.6155,
188,jlgkq2d775ph1.jpg,10,best-movie-posters-of-all-time-v0-2gl1lntktk6g1.jpeg,0.613,
189,korean_1080x.jpeg,1,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6458,
189,korean_1080x.jpeg,2,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.6293,
189,korean_1080x.jpeg,3,Stalin_in_July_1941-scaled.jpg,0.626,
189,korean_1080x.jpeg,4,Vladimir_Lenin_a_colori_(cropped).jpg,0.6225,
189,korean_1080x.jpeg,5,best-movie-posters-of-all-time-v0-w3jkbptktk6g1.jpeg,0.6171,
189,korean_1080x.jpeg,6,sized-170983061.jpeg,0.6113,
189,korean_1080x.jpeg,7,images-2 copy.jpg,0.6082,
189,korean_1080x.jpeg,8,best-movie-posters-of-all-time-v0-2gl1lntktk6g1.jpeg,0.6069,
189,korean_1080x.jpeg,9,best-movie-posters-of-all-time-v0-jjxf6ntktk6g1.jpeg,0.6028,
189,korean_1080x.jpeg,10,images-3 copy.jpg,0.5947,
190,l8uplzvx96ph1.jpg,1,s-l1200-4.jpg,0.5151,
190,l8uplzvx96ph1.jpg,2,900_Boy Scouts Jamboree.jpg,0.5123,
190,l8uplzvx96ph1.jpg,3,Cross.jpeg,0.4995,
190,l8uplzvx96ph1.jpg,4,il_fullxfull.2946516750_ao6g.jpeg,0.4952,
190,l8uplzvx96ph1.jpg,5,William-Adolphe_Bouguereau_(1825-1905)_-_Dante_And_Virgil_In_Hell_(1850).jpg,0.4884,
190,l8uplzvx96ph1.jpg,6,images-1 copy 5.jpg,0.4864,
190,l8uplzvx96ph1.jpg,7,230a53de-7d50-48dc-8f4e-ae56b37393c3.jpeg,0.4843,
190,l8uplzvx96ph1.jpg,8,photo-1506755594592-349d12a7c52a.jpeg,0.4832,
190,l8uplzvx96ph1.jpg,9,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.4825,
190,l8uplzvx96ph1.jpg,10,Stalin_in_July_1941-scaled.jpg,0.482,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,1,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.6491,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,2,Screenshot 2026-09-13 at 2.38.59 PM.png,0.6375,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,3,Screenshot 2026-09-13 at 2.40.19 PM.png,0.6304,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,4,Screenshot 2026-09-13 at 2.42.13 PM.png,0.6213,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,5,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6153,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,6,King_Kong_1933_Promotional_Image.png,0.6144,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,7,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.606,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,8,Screenshot 2026-09-13 at 2.42.27 PM.png,0.6031,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,9,NPG-78T0884A_1.jpg,0.6015,
191,like-mom-soviet-anti-smoking-poster-1977-v0-tb00uhbnf4fh1.jpeg,10,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6001,
192,lwlgqqus3hfh1.png,1,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.5909,
192,lwlgqqus3hfh1.png,2,Screenshot 2026-09-13 at 2.44.25 PM.png,0.5656,
192,lwlgqqus3hfh1.png,3,_126347570_gettyimages-1238182438.jpg,0.5608,
192,lwlgqqus3hfh1.png,4,President-of-China-Xi-Jinping.jpeg,0.5608,
192,lwlgqqus3hfh1.png,5,560868.jpg,0.5596,
192,lwlgqqus3hfh1.png,6,TAL-bernina-express-switzerland-PRETTSTEUROTRAIN0426-4e3d53753f7d4de5887ef1c0ab57f662.jpg,0.5526,
192,lwlgqqus3hfh1.png,7,1000w_q95.jpeg,0.5304,
192,lwlgqqus3hfh1.png,8,b33d83cf315cd3c8d91485188a200399.jpeg,0.5211,
192,lwlgqqus3hfh1.png,9,beijing-cctv-headquarters-night-cityscape-light-trails.jpg,0.5128,
192,lwlgqqus3hfh1.png,10,mao_great_leap_forward_history_today_0.jpeg,0.5122,
193,manchukuo011.jpg,1,Mao-Zedong-1965.jpeg,0.7062,
193,manchukuo011.jpg,2,1967-10_1967年毛泽东与林彪.jpg,0.7043,
193,manchukuo011.jpg,3,mao-zedong-jiang-jieshi-histoire.jpeg,0.703,
193,manchukuo011.jpg,4,images copy.jpg,0.6975,
193,manchukuo011.jpg,5,Mao-Zedong.jpeg,0.6954,
193,manchukuo011.jpg,6,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6909,
193,manchukuo011.jpg,7,23macfarquharWeb-superJumbo.jpg,0.6834,
193,manchukuo011.jpg,8,GrIbt2WXgAArYDk.jpg,0.6799,
193,manchukuo011.jpg,9,693.jpg,0.6794,
193,manchukuo011.jpg,10,mao_great_leap_forward_history_today_0.jpeg,0.676,
194,mao-chinese-app-little-red-book-stanford-bain.webp,1,693.jpg,0.7985,
194,mao-chinese-app-little-red-book-stanford-bain.webp,2,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7959,
194,mao-chinese-app-little-red-book-stanford-bain.webp,3,China-Deng-Xiao-ping-005-1.jpg,0.7912,
194,mao-chinese-app-little-red-book-stanford-bain.webp,4,Mao-Zedong-1965.jpeg,0.7866,
194,mao-chinese-app-little-red-book-stanford-bain.webp,5,S1-LZ040_CDIARI_G_20210913165051.jpg,0.7721,
194,mao-chinese-app-little-red-book-stanford-bain.webp,6,Mao-Zedong.jpeg,0.7717,
194,mao-chinese-app-little-red-book-stanford-bain.webp,7,23macfarquharWeb-superJumbo.jpg,0.7657,
194,mao-chinese-app-little-red-book-stanford-bain.webp,8,mao_great_leap_forward_history_today_0.jpeg,0.761,
194,mao-chinese-app-little-red-book-stanford-bain.webp,9,Stalin_in_July_1941-scaled.jpg,0.76,
194,mao-chinese-app-little-red-book-stanford-bain.webp,10,MV5BNWU5ZTg3NDYtYzM1MC00YWMzLWEyYTktNGEyZTgyYjlmMDExXkEyXkFqcGc@._V1_.jpg,0.7543,
195,mao-zedong-long-shot.jpg,1,S1-LZ040_CDIARI_G_20210913165051.jpg,0.8487,
195,mao-zedong-long-shot.jpg,2,693.jpg,0.8434,
195,mao-zedong-long-shot.jpg,3,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.8429,
195,mao-zedong-long-shot.jpg,4,Mao-Zedong.jpeg,0.8408,
195,mao-zedong-long-shot.jpg,5,1967-10_1967年毛泽东与林彪.jpg,0.8389,
195,mao-zedong-long-shot.jpg,6,Mao-Zedong-1965.jpeg,0.8343,
195,mao-zedong-long-shot.jpg,7,MV5BNWU5ZTg3NDYtYzM1MC00YWMzLWEyYTktNGEyZTgyYjlmMDExXkEyXkFqcGc@._V1_.jpg,0.8208,
195,mao-zedong-long-shot.jpg,8,23macfarquharWeb-superJumbo.jpg,0.8173,
195,mao-zedong-long-shot.jpg,9,China-Deng-Xiao-ping-005-1.jpg,0.816,
195,mao-zedong-long-shot.jpg,10,mao_great_leap_forward_history_today_0.jpeg,0.7894,
196,media_168395_0.jpg,1,900_Boy Scouts Jamboree.jpg,0.7043,
196,media_168395_0.jpg,2,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6943,
196,media_168395_0.jpg,3,2827r.jpg,0.6934,
196,media_168395_0.jpg,4,union-jack-uk-parliament.jpeg,0.6822,
196,media_168395_0.jpg,5,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6598,
196,media_168395_0.jpg,6,1861-British-walking-and-sporting-costume.jpg,0.6555,
196,media_168395_0.jpg,7,Mark_I_series_tank.jpg,0.6467,
196,media_168395_0.jpg,8,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6448,
196,media_168395_0.jpg,9,Stalin_in_July_1941-scaled.jpg,0.6444,
